Product_ID,Date,Store_ID,Sales_Quantity,Price,Promotions,Seasonality_Factors,External_Factors,Demand_Trend,Customer_Segments
8944,13-04-2024,31,265,5.3,Yes,None,Weather,Decreasing,Budget
3844,16-07-2024,68,8,77.17,No,Festival,Competitor Pricing,Increasing,Regular
5877,06-02-2024,65,472,72.54,Yes,Holiday,None,Stable,Budget
9523,28-03-2024,87,442,65.43,No,Festival,Competitor Pricing,Increasing,Premium
6473,08-03-2024,35,71,72.55,Yes,Holiday,Economic Indicator,Stable,Budget
6129,06-06-2024,10,60,63.33,Yes,None,Economic Indicator,Decreasing,Regular
9272,22-12-2024,41,312,83,Yes,None,Economic Indicator,Stable,Budget
9616,02-01-2024,83,352,79.49,Yes,None,None,Stable,Regular
9894,21-05-2024,56,189,29.27,Yes,Holiday,None,Stable,Regular
4064,28-02-2024,71,151,43.47,No,None,Competitor Pricing,Stable,Premium
9340,03-11-2024,3,109,12.53,Yes,None,None,Decreasing,Premium
8475,05-01-2024,62,408,84.32,Yes,Holiday,Competitor Pricing,Decreasing,Budget
9310,16-07-2024,73,281,74.46,Yes,Festival,None,Stable,Budget
6731,07-10-2024,44,389,89.09,Yes,Festival,Weather,Increasing,Regular
8942,15-12-2024,39,174,58.37,Yes,None,None,Stable,Regular
1302,10-07-2024,27,337,52.69,No,Holiday,Competitor Pricing,Increasing,Regular
6500,02-05-2024,15,467,30.63,Yes,Holiday,Weather,Stable,Premium
2363,05-05-2024,67,494,24.48,Yes,Festival,Competitor Pricing,Decreasing,Budget
5446,07-10-2024,93,485,75.04,No,None,Competitor Pricing,Decreasing,Premium
7433,15-11-2024,35,389,5.83,Yes,Festival,None,Increasing,Budget
3149,13-01-2024,2,332,24.93,Yes,Festival,Competitor Pricing,Decreasing,Premium
4711,04-03-2024,26,297,35.82,Yes,None,None,Stable,Premium
1225,01-11-2024,82,449,86.11,No,None,Weather,Increasing,Premium
7379,30-07-2024,53,32,60.54,Yes,None,Competitor Pricing,Decreasing,Premium
8583,10-05-2024,48,254,82.75,No,Holiday,Economic Indicator,Increasing,Budget
9495,26-05-2024,53,252,55.76,No,Festival,Economic Indicator,Stable,Budget
9577,06-08-2024,65,47,43.27,No,Holiday,Economic Indicator,Increasing,Regular
1207,31-10-2024,1,105,62.68,No,Festival,Competitor Pricing,Decreasing,Budget
7194,31-03-2024,54,190,44.72,No,Festival,Weather,Stable,Budget
5995,24-02-2024,27,458,64.08,No,Festival,Competitor Pricing,Stable,Premium
1634,11-07-2024,60,257,97.68,Yes,Festival,None,Decreasing,Regular
1977,23-07-2024,78,393,23.24,No,None,Economic Indicator,Increasing,Budget
5957,19-10-2024,86,443,57.91,No,Holiday,None,Increasing,Premium
3139,15-12-2024,89,288,93.76,No,None,Weather,Increasing,Budget
3092,11-11-2024,95,29,56.22,Yes,Holiday,Weather,Increasing,Budget
6437,27-09-2024,47,277,78.43,Yes,Holiday,Weather,Stable,Premium
7166,29-06-2024,47,66,83.97,No,Holiday,Weather,Stable,Premium
3102,24-04-2024,30,156,59.07,No,None,Economic Indicator,Stable,Premium
6568,22-07-2024,94,357,47.06,No,Festival,Economic Indicator,Increasing,Budget
9966,07-04-2024,61,220,25.07,No,None,Economic Indicator,Stable,Premium
2591,25-01-2024,89,91,30.67,Yes,Festival,Weather,Increasing,Regular
2133,29-05-2024,57,396,67.49,Yes,None,Economic Indicator,Decreasing,Premium
8471,08-08-2024,9,387,15.88,No,Holiday,None,Increasing,Regular
6656,18-07-2024,39,128,68.52,No,Festival,Weather,Stable,Premium
4861,08-05-2024,29,428,18.98,No,None,Economic Indicator,Increasing,Regular
6015,24-02-2024,88,141,99.24,No,None,Economic Indicator,Increasing,Premium
8695,24-02-2024,89,178,76.68,Yes,None,Economic Indicator,Stable,Budget
7569,22-12-2024,84,320,25.81,Yes,None,None,Increasing,Premium
6395,05-12-2024,80,437,60.08,No,None,Weather,Stable,Regular
9641,14-08-2024,34,476,39.35,Yes,Holiday,Competitor Pricing,Stable,Budget
7072,13-08-2024,92,260,17.73,Yes,Holiday,Economic Indicator,Increasing,Budget
8394,14-06-2024,70,369,7.47,No,Festival,Competitor Pricing,Decreasing,Premium
7998,15-09-2024,25,111,68.89,No,Holiday,None,Stable,Regular
4984,14-02-2024,7,382,84.52,Yes,None,None,Stable,Budget
4251,24-04-2024,19,439,21.01,No,Holiday,Economic Indicator,Increasing,Regular
9494,17-10-2024,17,177,22.01,Yes,None,Weather,Stable,Premium
9158,29-11-2024,73,268,50.83,No,None,Weather,Decreasing,Regular
7467,22-07-2024,41,43,79.89,Yes,None,None,Stable,Premium
8216,03-08-2024,96,416,32.44,Yes,Festival,None,Stable,Regular
8088,30-10-2024,95,361,6.88,Yes,Festival,Weather,Increasing,Budget
2793,24-03-2024,64,461,58.19,Yes,None,Weather,Increasing,Regular
4648,25-08-2024,7,35,17.05,No,None,Competitor Pricing,Stable,Regular
4009,22-08-2024,61,69,42.3,Yes,None,Weather,Increasing,Budget
7785,29-11-2024,36,78,50.41,No,Festival,Competitor Pricing,Increasing,Premium
9082,23-11-2024,96,441,86.27,Yes,None,Competitor Pricing,Stable,Budget
9675,26-12-2024,29,125,63.58,No,None,Economic Indicator,Increasing,Budget
7310,14-09-2024,73,190,73.97,No,Festival,Competitor Pricing,Decreasing,Premium
5830,10-10-2024,9,54,56.13,Yes,None,None,Increasing,Regular
3846,16-01-2024,15,1,76.75,No,Festival,Competitor Pricing,Decreasing,Regular
7730,14-09-2024,47,19,14.88,No,Holiday,Competitor Pricing,Stable,Budget
2837,17-07-2024,45,30,81.67,Yes,None,Weather,Increasing,Budget
1714,13-05-2024,99,319,58.73,Yes,None,None,Increasing,Regular
1232,08-08-2024,68,385,37.47,No,Festival,Economic Indicator,Stable,Regular
6850,30-01-2024,5,81,40.04,Yes,Festival,None,Increasing,Budget
9942,16-11-2024,64,261,36.23,Yes,Festival,Economic Indicator,Stable,Budget
4366,18-03-2024,60,99,97.58,No,Festival,Weather,Stable,Regular
2436,24-11-2024,56,439,77.65,No,Holiday,Economic Indicator,Increasing,Regular
2528,02-01-2024,59,297,34.27,Yes,Holiday,Weather,Increasing,Regular
7409,03-10-2024,37,182,19.57,Yes,Holiday,Weather,Decreasing,Budget
2558,15-08-2024,79,113,78.02,Yes,None,Weather,Stable,Budget
6624,23-07-2024,20,19,68.32,No,Festival,None,Stable,Premium
2197,20-09-2024,4,313,57.56,No,Festival,None,Decreasing,Regular
7423,30-11-2024,24,48,30.86,Yes,Holiday,Competitor Pricing,Stable,Premium
5219,06-07-2024,58,165,47.69,Yes,Holiday,None,Decreasing,Regular
9686,10-11-2024,93,279,38.15,Yes,Holiday,None,Decreasing,Premium
1654,14-03-2024,85,329,22.23,Yes,Festival,Competitor Pricing,Increasing,Regular
7568,25-04-2024,21,414,6.05,Yes,None,Economic Indicator,Stable,Premium
8366,22-01-2024,16,377,78.45,Yes,Holiday,Weather,Stable,Regular
9665,15-03-2024,85,403,92.22,No,None,None,Stable,Budget
8678,17-08-2024,59,12,60.12,Yes,Festival,Weather,Decreasing,Premium
4071,07-09-2024,59,452,14.23,Yes,Festival,Economic Indicator,Stable,Regular
3434,25-04-2024,95,198,84.83,Yes,Holiday,Competitor Pricing,Stable,Premium
7946,24-07-2024,8,214,29.9,No,Holiday,Economic Indicator,Increasing,Budget
9305,27-01-2024,85,425,72.74,Yes,None,None,Decreasing,Regular
6966,17-08-2024,50,468,83.61,No,Holiday,None,Stable,Budget
9629,05-06-2024,8,60,54.9,No,Festival,Economic Indicator,Decreasing,Budget
7983,22-02-2024,81,166,94.46,No,None,Weather,Increasing,Regular
6595,12-11-2024,72,437,94.43,Yes,Holiday,Economic Indicator,Increasing,Premium
3380,05-09-2024,28,67,64.61,No,None,Weather,Decreasing,Premium
1675,17-02-2024,58,266,94.53,No,Festival,Economic Indicator,Increasing,Regular
3023,16-01-2024,76,366,39.9,No,None,Competitor Pricing,Stable,Budget
4805,20-04-2024,19,105,8.75,Yes,None,Economic Indicator,Decreasing,Budget
8417,26-09-2024,89,14,94.5,Yes,Festival,Competitor Pricing,Stable,Premium
2988,11-10-2024,92,15,10.12,Yes,Festival,None,Stable,Regular
8121,05-07-2024,5,125,98.65,Yes,Festival,Competitor Pricing,Decreasing,Budget
1577,22-02-2024,51,271,45.24,Yes,Holiday,Competitor Pricing,Decreasing,Regular
2149,10-03-2024,42,183,78.38,Yes,Holiday,Weather,Stable,Premium
2548,16-07-2024,46,391,69.15,Yes,Holiday,Competitor Pricing,Stable,Regular
1874,13-05-2024,87,392,79.84,Yes,Festival,None,Increasing,Premium
5600,27-08-2024,76,44,47.35,No,Holiday,Weather,Decreasing,Budget
7132,11-08-2024,11,232,47.6,Yes,Holiday,Competitor Pricing,Increasing,Premium
9693,22-07-2024,31,24,86.82,Yes,Festival,Competitor Pricing,Increasing,Budget
6196,17-09-2024,65,21,32.71,No,Festival,Economic Indicator,Decreasing,Premium
2338,05-09-2024,70,275,61.93,No,Holiday,None,Decreasing,Budget
6101,06-01-2024,54,286,43.98,No,None,Economic Indicator,Increasing,Premium
7175,15-11-2024,2,405,26.24,No,Festival,None,Increasing,Premium
4991,06-10-2024,53,71,76.46,No,Festival,Weather,Stable,Regular
8840,02-04-2024,94,133,77.26,No,None,Weather,Decreasing,Regular
9898,10-02-2024,56,237,58,Yes,None,Weather,Stable,Regular
9847,19-02-2024,75,418,55.39,Yes,Festival,None,Stable,Premium
1547,16-10-2024,91,88,32.19,No,Holiday,None,Stable,Premium
2256,22-04-2024,7,300,29.85,Yes,Festival,None,Decreasing,Regular
6271,25-12-2024,44,203,61.04,Yes,None,None,Increasing,Regular
4298,11-06-2024,29,69,75.99,No,None,Weather,Stable,Regular
4073,08-10-2024,4,463,10.66,Yes,Holiday,None,Decreasing,Regular
2056,05-02-2024,50,313,95.88,Yes,Holiday,Competitor Pricing,Decreasing,Premium
2581,16-01-2024,57,48,37.89,Yes,Holiday,Economic Indicator,Decreasing,Budget
8255,15-07-2024,50,190,99.34,No,None,Competitor Pricing,Decreasing,Premium
9088,07-04-2024,36,410,21.56,No,Holiday,None,Stable,Budget
7055,10-08-2024,77,446,46.49,No,None,Competitor Pricing,Increasing,Budget
3858,05-11-2024,42,67,58.56,Yes,Festival,None,Decreasing,Regular
9797,13-06-2024,4,224,45.8,No,Festival,Competitor Pricing,Increasing,Regular
6917,02-07-2024,9,3,17.49,No,Festival,Weather,Decreasing,Budget
5131,16-06-2024,24,44,68.39,No,None,Competitor Pricing,Decreasing,Premium
6585,01-03-2024,10,279,57.64,Yes,Festival,Economic Indicator,Stable,Budget
4390,08-05-2024,9,117,66.14,Yes,Festival,Competitor Pricing,Increasing,Budget
3583,23-10-2024,81,68,6.89,No,None,Weather,Increasing,Premium
5471,09-08-2024,76,51,43.62,Yes,Holiday,Competitor Pricing,Increasing,Premium
8604,01-12-2024,98,446,47.83,No,None,Economic Indicator,Increasing,Premium
1201,20-04-2024,28,409,27.35,Yes,Holiday,Weather,Stable,Budget
1379,28-06-2024,88,368,81.59,Yes,Holiday,None,Stable,Premium
4262,07-12-2024,61,101,16.9,No,None,Economic Indicator,Stable,Budget
3661,25-03-2024,95,50,59.59,No,Festival,Economic Indicator,Stable,Premium
9045,17-02-2024,60,59,77.85,No,None,Weather,Stable,Regular
7024,07-10-2024,89,372,72.75,Yes,None,None,Stable,Regular
3187,07-03-2024,33,437,9.06,Yes,None,None,Decreasing,Budget
3460,16-10-2024,68,267,76.61,Yes,Holiday,Economic Indicator,Stable,Regular
4584,03-06-2024,4,432,38.22,No,Festival,Economic Indicator,Increasing,Premium
1478,21-12-2024,56,443,49.25,Yes,Festival,None,Stable,Regular
6244,30-09-2024,29,396,48.12,No,Holiday,Economic Indicator,Stable,Regular
8091,19-03-2024,17,32,31.75,No,Holiday,Competitor Pricing,Decreasing,Premium
2763,30-04-2024,93,201,78.17,No,Festival,Economic Indicator,Increasing,Budget
7667,01-06-2024,5,143,57.69,Yes,Holiday,None,Increasing,Budget
9204,25-12-2024,83,382,48.73,No,Holiday,Competitor Pricing,Decreasing,Budget
4702,29-12-2024,42,438,58.67,No,Holiday,None,Stable,Budget
2296,20-02-2024,71,262,88.95,No,Holiday,Competitor Pricing,Decreasing,Regular
9360,02-01-2024,99,85,93.36,No,None,None,Increasing,Regular
2804,27-05-2024,94,397,81.04,Yes,Festival,Economic Indicator,Stable,Regular
6770,10-12-2024,4,468,53.22,No,Festival,None,Stable,Premium
9486,04-09-2024,91,298,97.48,No,Holiday,Weather,Decreasing,Premium
2118,12-12-2024,60,441,26.06,Yes,Holiday,None,Stable,Premium
5835,09-10-2024,89,227,31.25,Yes,None,Economic Indicator,Increasing,Premium
8945,15-03-2024,5,299,37.94,Yes,Festival,Competitor Pricing,Decreasing,Regular
3039,21-06-2024,8,389,25.86,Yes,None,Weather,Stable,Regular
9127,18-12-2024,92,96,61.05,No,None,None,Decreasing,Budget
6182,09-04-2024,93,399,86.21,No,Holiday,Economic Indicator,Decreasing,Premium
6349,17-12-2024,57,488,74.12,No,None,Economic Indicator,Decreasing,Regular
6845,04-06-2024,62,149,57.84,No,Holiday,Competitor Pricing,Increasing,Regular
8785,02-01-2024,94,276,77.77,Yes,Festival,Weather,Stable,Premium
1210,12-09-2024,31,270,94.33,No,Holiday,Competitor Pricing,Increasing,Regular
8010,08-09-2024,49,326,62.26,No,None,Weather,Decreasing,Budget
6384,26-07-2024,51,134,91.44,No,Festival,Competitor Pricing,Stable,Regular
7588,09-10-2024,81,394,45.98,Yes,Festival,None,Stable,Regular
3678,30-11-2024,9,59,99.21,No,Holiday,None,Stable,Regular
8749,26-10-2024,40,148,16.21,Yes,None,None,Stable,Budget
2751,20-12-2024,61,150,59.71,Yes,Festival,None,Increasing,Budget
9058,16-03-2024,36,255,62.94,Yes,Festival,Economic Indicator,Stable,Premium
3304,12-02-2024,37,168,71.86,Yes,Holiday,Economic Indicator,Decreasing,Regular
5062,06-04-2024,65,25,58.3,No,Holiday,Weather,Decreasing,Premium
6613,04-12-2024,28,372,34.51,No,Festival,None,Decreasing,Premium
4264,10-05-2024,79,295,64,No,Festival,Economic Indicator,Increasing,Premium
8457,05-04-2024,43,110,89.46,No,None,None,Decreasing,Budget
2142,06-01-2024,48,265,46.39,Yes,Festival,Economic Indicator,Decreasing,Regular
8687,17-04-2024,5,71,73.65,No,None,None,Increasing,Budget
3380,18-07-2024,41,102,45.75,Yes,Festival,Weather,Stable,Premium
3111,21-12-2024,25,350,52.76,Yes,Holiday,Weather,Decreasing,Premium
5267,30-03-2024,6,217,89.17,No,None,Economic Indicator,Stable,Regular
5848,12-01-2024,60,289,71.92,No,Holiday,Competitor Pricing,Increasing,Premium
7102,11-09-2024,74,472,12.64,No,None,Competitor Pricing,Decreasing,Premium
9587,01-06-2024,35,9,58.36,No,None,Weather,Increasing,Regular
3574,19-11-2024,25,470,37.66,No,Holiday,Competitor Pricing,Stable,Budget
1049,30-10-2024,74,171,55.08,Yes,None,Economic Indicator,Stable,Premium
5314,19-03-2024,75,90,79.23,Yes,None,Economic Indicator,Decreasing,Budget
9010,16-09-2024,52,110,27.51,Yes,Festival,Competitor Pricing,Increasing,Regular
5589,20-03-2024,11,374,25.32,Yes,Holiday,None,Stable,Budget
2328,23-01-2024,31,42,69.17,Yes,Festival,Economic Indicator,Decreasing,Regular
1386,28-04-2024,85,29,31.66,No,Festival,Competitor Pricing,Decreasing,Budget
7086,08-08-2024,31,259,78.04,Yes,Holiday,None,Stable,Premium
4858,24-10-2024,64,358,11.02,No,Holiday,Weather,Stable,Premium
1507,05-08-2024,15,465,81.77,No,None,None,Increasing,Regular
7756,07-06-2024,56,346,56.36,No,Holiday,Economic Indicator,Increasing,Premium
5928,12-08-2024,76,4,52.59,Yes,Holiday,Economic Indicator,Increasing,Premium
5062,13-06-2024,99,444,24.14,Yes,Holiday,None,Increasing,Budget
2384,12-04-2024,57,217,75.06,Yes,Holiday,Weather,Stable,Premium
4455,16-02-2024,35,410,69.77,Yes,None,None,Increasing,Budget
4324,06-04-2024,58,130,18.23,Yes,None,Competitor Pricing,Decreasing,Premium
7344,26-01-2024,50,119,7.79,No,None,Competitor Pricing,Decreasing,Premium
1404,05-01-2024,30,197,11.03,Yes,Festival,None,Decreasing,Budget
1936,08-09-2024,37,32,65.57,Yes,Holiday,Weather,Increasing,Premium
1181,12-04-2024,32,18,38.42,No,Holiday,Competitor Pricing,Stable,Regular
6915,22-10-2024,65,88,60.44,No,Festival,Weather,Stable,Budget
5440,16-05-2024,74,470,88.68,No,None,Weather,Stable,Budget
2619,28-07-2024,61,487,10.92,Yes,Holiday,None,Increasing,Budget
9770,04-07-2024,78,22,36.3,Yes,None,None,Decreasing,Regular
5170,27-08-2024,8,29,33.4,Yes,None,None,Decreasing,Premium
1225,30-12-2024,78,423,52.84,Yes,Festival,Weather,Increasing,Budget
6191,08-04-2024,99,268,83.5,Yes,Festival,None,Increasing,Premium
1445,08-12-2024,24,453,73.44,Yes,Festival,None,Increasing,Budget
6646,26-10-2024,69,69,34.77,No,None,Competitor Pricing,Increasing,Premium
1008,19-07-2024,87,300,26.55,Yes,None,Economic Indicator,Decreasing,Regular
4658,19-06-2024,96,14,38.09,No,None,Economic Indicator,Increasing,Regular
7371,14-03-2024,58,330,38.39,No,Festival,Economic Indicator,Increasing,Budget
8704,10-04-2024,96,399,29.75,No,Holiday,Weather,Stable,Budget
8615,04-11-2024,59,199,38.5,Yes,Holiday,Weather,Stable,Premium
7294,10-07-2024,63,60,68.54,Yes,Holiday,Weather,Increasing,Regular
5149,15-08-2024,82,185,82.28,No,None,Economic Indicator,Increasing,Budget
3470,27-09-2024,80,40,93.81,Yes,Festival,Economic Indicator,Stable,Premium
1899,06-08-2024,22,235,11.48,No,Holiday,Competitor Pricing,Decreasing,Regular
9113,02-03-2024,71,476,59.06,No,Holiday,None,Decreasing,Budget
2686,16-02-2024,45,105,35.4,Yes,Festival,Economic Indicator,Stable,Regular
1459,03-05-2024,44,263,44.4,Yes,Holiday,Weather,Stable,Premium
1685,17-11-2024,42,217,41.43,No,None,None,Decreasing,Regular
2642,04-08-2024,30,425,42.99,Yes,None,Economic Indicator,Decreasing,Budget
1865,09-05-2024,33,465,88.3,Yes,None,Competitor Pricing,Increasing,Premium
4261,23-03-2024,61,15,80.35,Yes,Festival,Competitor Pricing,Stable,Regular
5655,15-07-2024,98,493,77.09,Yes,Holiday,None,Decreasing,Budget
3007,03-09-2024,18,170,79.95,No,Festival,None,Stable,Regular
9828,16-10-2024,91,156,81.87,Yes,None,None,Stable,Budget
4019,10-06-2024,54,396,21.62,No,None,Weather,Decreasing,Regular
4428,27-04-2024,91,223,94.35,Yes,Festival,Weather,Stable,Regular
7273,14-12-2024,8,354,53.45,No,None,None,Stable,Premium
1890,22-01-2024,36,65,37.24,Yes,Holiday,Economic Indicator,Increasing,Budget
4274,17-12-2024,81,344,12.5,Yes,None,Competitor Pricing,Decreasing,Budget
5101,26-12-2024,34,160,74.48,Yes,Festival,Competitor Pricing,Increasing,Premium
4266,20-01-2024,51,399,51.99,Yes,Festival,Economic Indicator,Stable,Premium
6555,05-11-2024,82,199,7.82,Yes,None,Economic Indicator,Stable,Regular
8094,15-10-2024,42,3,41.5,No,Festival,None,Increasing,Regular
5247,15-04-2024,11,60,28.12,Yes,Holiday,Weather,Increasing,Budget
2073,26-05-2024,23,361,63.48,No,Festival,Weather,Stable,Premium
5902,10-01-2024,45,279,62.04,No,None,None,Stable,Premium
9044,11-04-2024,2,53,69.49,No,None,Competitor Pricing,Decreasing,Premium
1439,27-12-2024,80,58,68.57,No,Holiday,Competitor Pricing,Decreasing,Regular
9659,14-02-2024,81,314,89.28,Yes,None,Weather,Stable,Budget
3630,20-04-2024,76,396,49.04,No,None,Competitor Pricing,Decreasing,Regular
9166,28-01-2024,15,114,64.18,Yes,Holiday,Economic Indicator,Stable,Regular
9695,17-01-2024,33,16,62.92,Yes,Festival,Weather,Decreasing,Budget
6722,20-09-2024,36,183,18.82,Yes,Festival,None,Stable,Premium
1210,19-08-2024,25,278,80.04,Yes,None,None,Increasing,Premium
3439,05-05-2024,66,493,35.85,No,Holiday,None,Decreasing,Budget
2718,25-01-2024,17,273,35.27,Yes,Festival,Economic Indicator,Increasing,Regular
4992,29-03-2024,67,436,76.35,Yes,None,Competitor Pricing,Decreasing,Premium
2295,09-11-2024,99,389,40.56,Yes,None,Weather,Increasing,Regular
9589,25-04-2024,84,461,14.53,No,None,Competitor Pricing,Increasing,Budget
2828,09-03-2024,49,198,83.23,No,None,Weather,Decreasing,Regular
1410,19-08-2024,72,384,69.57,Yes,Festival,Competitor Pricing,Increasing,Regular
5371,29-01-2024,40,105,59.86,No,None,Competitor Pricing,Decreasing,Premium
1124,22-03-2024,23,24,93.39,Yes,None,Economic Indicator,Increasing,Premium
4410,26-06-2024,5,6,68.32,No,Festival,None,Decreasing,Regular
7918,12-10-2024,49,342,29.81,Yes,Holiday,None,Increasing,Premium
8699,21-12-2024,49,184,49.98,Yes,Holiday,None,Increasing,Premium
2076,06-07-2024,96,39,53.97,Yes,None,Weather,Stable,Premium
5372,03-08-2024,97,194,28.38,Yes,Holiday,Weather,Increasing,Regular
5512,27-03-2024,4,1,22.4,No,Festival,Economic Indicator,Increasing,Premium
7963,02-07-2024,1,167,34.86,No,None,Competitor Pricing,Decreasing,Premium
7834,17-05-2024,93,284,66.47,No,Festival,None,Decreasing,Budget
7644,21-09-2024,24,478,99.84,No,None,Competitor Pricing,Decreasing,Budget
6020,19-06-2024,55,92,73.14,Yes,Holiday,Economic Indicator,Stable,Regular
7860,26-10-2024,43,168,28.56,Yes,Holiday,Economic Indicator,Increasing,Regular
3972,16-05-2024,18,160,79.95,Yes,Holiday,Competitor Pricing,Decreasing,Budget
8988,08-10-2024,94,338,46.31,Yes,None,Weather,Decreasing,Premium
7442,17-11-2024,27,170,98.44,Yes,None,Weather,Stable,Regular
5194,31-01-2024,82,26,26.98,No,None,Economic Indicator,Stable,Premium
8678,29-01-2024,89,388,80.45,Yes,Festival,Economic Indicator,Stable,Premium
6366,29-08-2024,33,198,12.36,No,None,Weather,Decreasing,Regular
8990,16-03-2024,38,279,90.56,No,Holiday,Competitor Pricing,Increasing,Premium
6146,03-03-2024,73,300,61.21,No,Holiday,Economic Indicator,Increasing,Budget
5749,29-05-2024,73,324,27.36,No,Festival,Economic Indicator,Decreasing,Premium
3931,07-05-2024,23,110,27.66,Yes,Festival,Competitor Pricing,Stable,Budget
4491,18-05-2024,72,365,11.45,Yes,Festival,Competitor Pricing,Stable,Premium
8766,01-06-2024,92,107,87.12,Yes,Festival,Competitor Pricing,Stable,Regular
8404,18-11-2024,81,278,85.81,Yes,Holiday,Competitor Pricing,Decreasing,Budget
1685,07-11-2024,62,151,24.21,No,Festival,Competitor Pricing,Stable,Budget
3888,09-03-2024,26,386,44.29,No,Holiday,Economic Indicator,Stable,Premium
2565,13-09-2024,4,54,79.79,No,Holiday,Weather,Stable,Budget
4102,17-06-2024,85,455,97.89,Yes,Holiday,Competitor Pricing,Increasing,Regular
1437,03-11-2024,94,5,96.6,Yes,Festival,Competitor Pricing,Increasing,Premium
2360,02-11-2024,97,38,57.46,No,None,Competitor Pricing,Stable,Regular
5710,06-10-2024,53,196,65.27,No,Festival,None,Increasing,Budget
7295,14-05-2024,55,187,8.87,Yes,None,None,Increasing,Regular
2487,30-05-2024,56,283,67.06,No,Festival,Weather,Increasing,Premium
9016,14-10-2024,70,294,83.67,No,Holiday,None,Decreasing,Regular
4626,24-12-2024,1,116,95.89,No,None,None,Increasing,Regular
2606,06-03-2024,22,58,80.98,Yes,Festival,None,Decreasing,Budget
8908,12-01-2024,17,374,15.28,Yes,Holiday,Weather,Decreasing,Budget
6611,18-08-2024,1,5,83.75,No,Holiday,None,Decreasing,Regular
5973,09-12-2024,12,91,89.27,Yes,Festival,Economic Indicator,Decreasing,Premium
6575,22-04-2024,47,165,53.33,No,Festival,Weather,Increasing,Regular
6721,17-10-2024,79,25,53.2,Yes,None,Weather,Increasing,Regular
6839,16-07-2024,74,445,89.03,Yes,Festival,Weather,Stable,Premium
5951,20-05-2024,29,296,29.42,No,None,None,Stable,Regular
3880,01-02-2024,31,192,73.55,Yes,None,None,Stable,Premium
7888,15-11-2024,71,63,42.82,Yes,Holiday,Weather,Increasing,Premium
5490,18-12-2024,53,352,79.86,Yes,None,Economic Indicator,Stable,Budget
9727,28-02-2024,55,48,23.15,Yes,Holiday,Economic Indicator,Decreasing,Budget
8209,25-05-2024,17,87,75.18,Yes,None,None,Increasing,Budget
8763,28-11-2024,53,95,39.78,No,Festival,Economic Indicator,Decreasing,Regular
6218,25-07-2024,28,326,18.25,No,Festival,Weather,Decreasing,Premium
3937,15-04-2024,55,208,26.77,No,Festival,None,Decreasing,Budget
2934,23-09-2024,86,440,85.65,No,Holiday,Competitor Pricing,Decreasing,Premium
8408,06-04-2024,33,101,54.04,No,None,Weather,Stable,Premium
4887,30-04-2024,19,150,18.04,Yes,Festival,None,Increasing,Regular
3759,31-08-2024,56,325,41.56,No,None,Economic Indicator,Stable,Budget
6588,28-03-2024,27,126,91.56,No,Holiday,None,Decreasing,Budget
4268,20-07-2024,77,455,39.72,No,Festival,Competitor Pricing,Decreasing,Regular
9232,26-09-2024,77,22,53.51,Yes,None,Economic Indicator,Increasing,Budget
4731,09-03-2024,94,418,11.93,No,None,Economic Indicator,Increasing,Regular
8093,24-11-2024,35,89,10.28,Yes,Holiday,Economic Indicator,Stable,Budget
8382,12-10-2024,81,403,97.16,No,None,Competitor Pricing,Decreasing,Budget
4484,07-02-2024,31,465,41.73,Yes,Festival,None,Stable,Premium
8263,05-07-2024,57,465,45.58,No,Festival,Economic Indicator,Decreasing,Budget
5517,02-06-2024,94,352,74.1,No,Holiday,None,Decreasing,Budget
8998,13-07-2024,18,421,94.98,Yes,None,Economic Indicator,Increasing,Budget
7857,23-07-2024,55,447,68.55,Yes,Holiday,Weather,Decreasing,Premium
8642,26-06-2024,67,165,54,No,None,Weather,Decreasing,Budget
2943,02-06-2024,96,151,84.48,No,Holiday,Economic Indicator,Decreasing,Budget
9384,25-10-2024,31,313,28.68,No,Festival,Competitor Pricing,Stable,Regular
9208,30-12-2024,55,357,41.89,Yes,Holiday,Economic Indicator,Stable,Premium
8174,11-12-2024,75,54,75.35,Yes,None,Competitor Pricing,Increasing,Regular
7223,06-05-2024,57,414,79.78,Yes,Holiday,None,Stable,Budget
7016,21-06-2024,76,455,83.09,Yes,Festival,Competitor Pricing,Decreasing,Regular
9528,07-12-2024,12,101,68.27,Yes,None,Economic Indicator,Increasing,Premium
9429,18-08-2024,12,16,77.2,Yes,Holiday,Weather,Increasing,Regular
8121,21-04-2024,50,424,64.15,No,None,Competitor Pricing,Stable,Premium
3217,15-12-2024,34,187,26.6,Yes,Festival,Competitor Pricing,Stable,Budget
3271,02-09-2024,9,480,9.12,Yes,Holiday,Competitor Pricing,Increasing,Budget
9172,05-01-2024,37,124,8.03,Yes,Festival,Weather,Decreasing,Budget
5955,23-09-2024,22,231,47.34,No,Holiday,Competitor Pricing,Increasing,Regular
5524,27-02-2024,92,286,27.1,Yes,None,Weather,Increasing,Premium
6428,26-03-2024,96,38,71.63,No,None,None,Increasing,Premium
1593,12-08-2024,85,466,51.58,Yes,Holiday,Competitor Pricing,Decreasing,Premium
1882,20-01-2024,93,420,96.1,Yes,Holiday,Weather,Decreasing,Budget
9015,23-06-2024,31,401,61.17,Yes,Holiday,Competitor Pricing,Stable,Premium
2682,14-08-2024,6,306,33.3,No,Festival,Economic Indicator,Increasing,Budget
7253,23-10-2024,51,278,83.96,No,Holiday,None,Stable,Regular
